start	end	text	trial
25000	30000	Okay.
30000	45000	So this one, it kind of looks like the flamingo facing right, kind of jumping.
TRIAL2	69000	This one, it looks like the person bending their knees to the right, outstretching their arms, and the right triangular cutout is slightly above the left triangular cutout.
69000	81000	Top view of a crab.
81000	94000	Yep.
94000	111000	This one looks like the letter I, except the left half has some extra stuff.
111000	131000	Okay, this one looks like a person, one foot on the ground, one in the air to the left, rectangular head, kind of on the right.
131000	149000	Okay, this one looks like the person with a top hat, two triangular feet facing right.
149000	155000	Okay, this one is the kind of weird one with the parallelogram base.
155000	161000	A small right triangle connected at the point on the right side.
161000	164000	Top left is a rhombus on the left side.
164000	177000	Yep.
177000	187000	Okay, this one, it's the small triangle on the bottom right connected by the little pipe.
187000	201000	Got it.
201000	207000	Okay, this one kind of looks like a person riding a dog.
207000	211000	The dog is facing left.
211000	216000	Rectangle on the top, sorry, triangle on the top right connected at the very point.
216000	235000	And then in the middle there's kind of this right triangle with the hypotenuse facing left and this rhombus that's kind of just barely touching it.
235000	254000	Okay, this one is the rectangle base with the two triangles on either end and the rhombus little head on top.
254000	274000	This one looks like the person with the rhombus head and his legs spread out, the left foot kind of in this triangle pointing upward.
274000	293000	Okay, this one again looks like a person kneeling to the right except there's a white parallelogram cut out on the left.
293000	310000	This one looks like a person sitting down hugging their knees to the left.
310000	324000	This one looks like a farmhouse chimney on the right, very tall.
324000	343000	The bunny ears with the kind of feet to the left and the square that's connected at two points and otherwise floating.
343000	359000	Okay, this one looks like the guy doing the pistol squat.
359000	373000	Okay, this looks like the horse or sphinx that you said facing left.
373000	378000	Okay, this is the bunny ears on a mountain.
378000	405000	Okay, this one looks like the bunny facing left, sorry, facing right.
405000	419000	Good, yes.
419000	426000	Yeah, feeling good.
