start	end	text	trial
0	27800	Okay, so this one is like the origami figure with the, on the left there's a triangle pointed
27800	46920	up and on the bottom right there's a, okay, this one looks like an animal pointed like
46920	53720	with its head facing to the right, but on the left side there's a triangle pointed like
83720	102520	this one's the house with the tree on the left.
102520	108840	This one has two triangles at the top touching like another triangle and it has a square
108840	120720	on the left side.
120720	133960	This one's the big L.
133960	151200	This one's the house with the chimney on the right.
151200	156920	This one is like an origami animal, it has a triangle on the top, it's like on the left
156920	173480	side, and on the right there's a parallelogram, okay, this one's the one with a rhombus on
173480	179360	the top more towards the left on a flat surface and it has a triangle made from the white
179360	193480	space, it's like a chunk was taken out of the rectangle, yes, I think, is the bottom
193480	208120	left like a parallelogram, the bottom right's a parallelogram, oh, oh, oh, yeah, okay,
209120	235520	this one's the one with three triangles on the top, the middle one's the widest, this
235520	252640	one's the person praising with the rhombus more towards the left, this one's the guy
252640	270640	walking to the left with baggy pants, okay, this one looks like an animal with something
270640	278640	on its back, it has the head is a triangle facing to the left, the corner's kind of pointing
278640	295640	up though, and then there's a, the tail's going to be a triangle, yeah, this looks
295640	311640	like someone that's kneeling while reading a book facing to the right, okay, this one
311640	323640	has a parallelogram on the bottom left and then a triangle kind of touching the extension
323640	329640	of that parallelogram and the triangle's facing the bottom left corner and there's
329640	337640	a rhombus on top that kind of looks like someone's head, it's only touching by one of its vertices
337640	363640	though, is there a triangle on the bottom right, yeah, this looks like the person walking
363640	378640	picking up their shoe with the square on their back, yeah, this is a person walking
378640	401640	to the right with the backpack on, the square on top, this one's like a rhombus that's
401640	410640	touching two triangles on the bottom and the shape also has a triangle coming out
431640	446640	that's good, thank you
