start	end	text	trial
0	10000	Okay, sounds good.
10000	39000	Okay, the regular horse to the left with the parallelogram on the right.
39000	41000	Catch this.
41000	52000	Got it.
52000	55000	Surveillance camera.
55000	69000	Okay.
69000	85000	The house with the tree on the left.
85000	103000	Venus flight trap.
103000	110000	Okay, so it's the diamond and then on the left there is a straight line, on the right there is a squiggly line.
110000	125000	Okay, got it.
125000	139000	Tilted scale.
139000	158000	The person flying.
158000	175000	The person reading kneel to the left with a small triangle on the top.
175000	190000	Symmetrical two diamonds in a rectangle.
190000	205000	Sea horse.
205000	220000	Someone doing an arabesque.
220000	237000	Person kneeled with a megaphone.
237000	254000	Person with the top hat upside down.
254000	269000	Simple swan.
269000	289000	The horse running to the right with a big square and a small triangle to the left.
289000	304000	Child riding a horse or a dog.
304000	308000	The simple person kneeled to the right.
308000	333000	Got it.
333000	344000	Okay, sounds good.
344000	345000	Yep.
