start	end	text	trial
0	4000	Okay.
4000	8000	Okay.
8000	12000	Okay.
12000	16000	Cool.
16000	20000	Okay.
20000	24000	Okay.
24000	28000	Okay.
28000	32000	Oh, woman kneeling.
32000	36000	Picked up.
36000	40000	Joseph, can you hear me?
40000	44000	Sorry.
44000	48000	I'll say something if I need more info.
48000	52000	Woman freaking out.
52000	56000	I'm going to really try not to laugh at that one.
56000	60000	Okay, I'm good.
64000	68000	Wine Palace.
70000	74000	Spinks.
92000	96000	Flag out behind him.
96000	100000	Oh, we're doing abbreviations now.
108000	112000	Punch back.
112000	116000	Double dreidel.
132000	136000	Dog computer on back.
142000	146000	Swan.
154000	158000	Okay.
158000	162000	Okay.
162000	166000	Okay.
166000	170000	Okay.
170000	174000	Okay, door handle.
186000	190000	Upside down coffee table triangle.
200000	204000	Contemplative man sitting down.
210000	214000	Yeah, I like that description more.
214000	218000	I think I was projecting before.
218000	222000	Bunny.
230000	234000	Bent knees, feet not picking up.
234000	238000	Offering something now.
246000	250000	Falling.
250000	254000	Wings.
254000	258000	Wings.
268000	272000	Mountain.
272000	276000	Mountain? Oh, okay.
276000	280000	I heard mountain. Now I know what you mean.
284000	288000	Arrow House.
302000	306000	Happy Llama.
306000	310000	What?
310000	314000	Happy Llama.
314000	318000	Oh, okay.
318000	322000	Whoa.
338000	342000	Good.
342000	346000	Doing good.
346000	350000	My head hurts, but I think it's stopping because it's just numb now.
350000	354000	So we're good. Yeah.
354000	358000	Yeah, it's like around the skull. It's like on my temples.
358000	362000	I think my head's just big.
362000	366000	Okay.
370000	374000	Okay.
