start	end	text	trial
0	23000	Okay, um, on the speaker, can you hear me?
23000	24000	Yeah.
24000	25000	Okay.
25000	26000	It's the truss ball one.
26000	27000	It looks like he's doing a truss ball.
27000	28000	Oh, okay.
28000	29000	Yeah.
29000	30000	Yeah, let's go.
30000	31000	I'd kill that.
31000	32000	Good.
32000	33000	Okay.
33000	34000	Um, okay.
34000	35000	This kind of looks like a horse.
35000	36000	Look, you know how when you, like, kick a horse and its front legs, like, go up, and
36000	37000	it, like, bends its feet, and it, like, nays?
37000	38000	It kind of looks like that.
38000	39000	And, like, the head of the horse is, like, a square box, and its body is, like, a square
39000	40000	box.
40000	41000	It looks like a horse.
41000	42000	It looks like a horse.
42000	43000	It looks like a horse.
43000	44000	It looks like a horse.
44000	45000	It looks like a horse.
45000	46000	It looks like a horse.
46000	47000	No.
47000	48000	No.
48000	49000	Okay.
49000	50000	I'll try this again.
50000	51000	Okay.
51000	52000	So you got, like...
52000	53000	Okay.
53000	54000	Wait, wait, wait.
54000	55000	Which way is the horse going?
55000	56000	Which way is the horse going?
56000	57000	Which way is the horse going?
57000	58000	Which way is the horse going?
58000	59000	Which way is the horse going?
59000	60000	Which way is the horse going?
60000	61000	Which way is the horse going?
61000	62000	Which way is the horse going?
62000	63000	Which way is the horse going?
63000	64000	Which way is the horse going?
64000	65000	Which way is the horse going?
65000	66000	Which way is the horse going?
66000	67000	Which way is the horse going?
67000	68000	Which way is the horse going?
68000	69000	Which way is the horse going?
69000	70000	Which way is the horse going?
70000	71000	Which way is the horse going?
71000	72000	Which way is the horse going?
72000	73000	Which way is the horse going?
73000	74000	Which way is the horse going?
74000	75000	Which way is the horse going?
75000	76000	Which way is the horse going?
76000	77000	Which way is the horse going?
77000	78000	Which way is the horse going?
78000	79000	Which way is the horse going?
79000	80000	Which way is the horse going?
80000	81000	Which way is the horse going?
81000	82000	Which way is the horse going?
82000	83000	Which way is the horse going?
83000	84000	Which way is the horse going?
84000	85000	Which way is the horse going?
85000	86000	Which way is the horse going?
86000	87000	Which way is the horse going?
87000	88000	Which way is the horse going?
89000	90000	Um, okay.
90000	91000	Okay, okay.
91000	92000	Yeah.
92000	93000	Oh, okay.
93000	94000	Okay, I think that one.
94000	95000	We'll see.
95000	96000	Okay.
96000	97000	Let's go.
97000	98000	Okay, okay.
98000	99000	Kill that.
104000	105000	Okay.
105000	107000	This guy looks like...
107000	112000	So you know how in like the end of a tango, the guy like dips the girl?
112000	113000	Tango?
113000	114000	What the fuck?
114000	115000	Sorry.
115000	119000	The dance where they're like wearing red and black and the guy like dips the girl?
119000	120000	Oh, oh, oh.
120000	121000	I got it, I got it.
121000	122000	He looks like he's dipping her.
122000	128000	So he's facing towards the left and one of his legs, his right leg is stuck out really
128000	130000	long and his left one is like...
130000	131000	Hey, I got it, I got it.
131000	132000	Okay, cool.
132000	133000	Yeah, you killed that.
133000	134000	Yeah, let's go.
140000	143000	Okay, this is just like a dog jumping in the air.
143000	144000	Is this a dog?
144000	146000	And his legs are off the ground?
147000	149000	Are his back legs on the ground-ish?
149000	153000	Everything's off the ground and his legs are like pointed for some reason, like his legs
153000	154000	are pointed.
155000	156000	I'm sorry.
156000	158000	And he has a weird hat.
158000	160000	He has a weird shaped hat.
160000	161000	Stop your...
161000	162000	I'm sorry.
162000	163000	I'm sorry.
163000	164000	I can't move.
164000	165000	You're making me laugh.
165000	166000	Oh, don't worry about it, don't worry about it.
166000	167000	I'm trying to move.
170000	171000	Fuck.
171000	172000	I'm sorry, I'm laughing.
172000	173000	I'm not.
173000	174000	No, no.
174000	175000	I won't be funny.
175000	176000	No, you're being dumb.
176000	177000	Okay, I have to do it again?
177000	178000	I have to explain it?
178000	179000	Oh my god, I moved so much.
179000	180000	I'm so sorry, guys.
181000	183000	Okay, so the dog's facing the left.
184000	185000	They're all facing...
185000	186000	All the dogs are facing left.
186000	187000	There's still that many dogs.
189000	192000	Okay, this dog has got a pointy head.
192000	193000	It's jumping in the air.
