start	end	text	trial
0	1000	That felt good.
8400	9400	Sounds good.
30000	45000	Alright, this is a fountain that we talked about that's got a diamond on the top.
45000	49000	And the fountain bowl is sticking out to the left.
49000	52000	Sorry, what's sticking out to the left?
52000	57000	The bowl of the fountain is sticking out to the left.
57000	59000	It's kind of tall.
59000	62000	It's got a diamond on top.
62000	71000	It's got a very small triangle halfway up on the right.
71000	76000	It's got a base that looks like a rhombus, I think.
76000	80000	So it's got kind of this flared out base, kind of a wide middle.
80000	84000	It's got a bowl out to the left.
84000	89000	It goes up to the top and it's got a diamond on top.
94000	98000	Overall, it's very tall and kind of narrow.
98000	100000	Okay.
100000	110000	Is it the one that, like the guy that looks like it's facing to the left and has a bowl on the left?
110000	114000	I don't think it looks like a guy, but it does look like it has a bowl on the left.
114000	116000	I think you got the right one.
116000	119000	I think there's two.
119000	125000	One looks a little bit like a guy and one looks more like a water fountain.
125000	127000	The fountain one.
127000	129000	Okay.
129000	131000	Cool.
141000	143000	This one looks like a...
143000	148000	It's one of the guys riding a dog and it's the guy with the little parallelogram body.
148000	155000	He's got a very tiny little body on the head and he's riding a dog that looks like it's going to the left.
155000	156000	Yep.
156000	158000	Cool.
164000	167000	This one looks like a crab going up to the top right.
167000	171000	It's got kind of a flared out tail and two big arms.
171000	174000	It's going into the top right corner.
174000	176000	Okay.
176000	194000	This one looks like it's one of those crouching guys.
194000	196000	This is the guy where you can't see his arms.
196000	200000	He's just crouching and he's got a diamond head.
200000	203000	He's kind of sitting there.
204000	208000	There's much less detail than the other ones.
208000	210000	You know which guy I'm talking about?
210000	211000	Yeah.
211000	217000	Is it the one where it looks like a single polygon that's bent for the body?
217000	218000	Yeah.
218000	220000	Okay.
220000	232000	All right, this is a very complex one.
232000	236000	Yeah, it does look like a rabbit, but it does have two rabbit ears.
236000	237000	Okay.
237000	245000	And it's got on its left side a kind of diamond or square on top of a triangle.
245000	247000	Oh, sorry, I clicked the wrong button.
247000	249000	It's okay.
250000	259000	This looks like someone dancing, I feel like.
259000	260000	Okay.
260000	266000	So it's a diamond head and they're shifting out to the left and they've got one leg.
266000	273000	They've got their leg on the left is kind of bent and the leg on the right is kind of extended.
273000	275000	Oops, sorry.
275000	290000	This looks like a person sitting down with their back to the left.
290000	295000	They have a kind of a square head, but they have two bunny ears.
295000	297000	Overall, their body is a triangle.
297000	300000	They look like they're sitting looking rightwards.
300000	303000	Okay.
303000	306000	Does it also look vaguely like a rabbit?
306000	318000	Yeah.
318000	322000	This is one of those tall standing people.
322000	324000	They've got a diamond head.
324000	329000	They've got their arms out to the left and it looks like they're holding a bowl.
329000	332000	This is the one that looks like they're standing very straight.
332000	335000	Their body is just one long rectangle.
335000	348000	Gotcha.
349000	352000	This is the house with the palm tree on the left.
352000	365000	Okay.
365000	369000	This looks like somebody riding a dog or a horse.
369000	372000	The horse is going to the left.
372000	375000	The horse has a triangle tail.
375000	390000	This looks like a person with a square head looking downwards.
390000	394000	This is another one of those people who are kind of bent.
394000	396000	They're only bent a little bit.
396000	400000	They kind of have parallelogram legs and they are facing right.
400000	404000	They've got a kind of triangle arms sticking out rightwards.
404000	407000	Diamond head.
407000	409000	Okay.
409000	414000	Not totally down to their knees but just kind of crouching a little bit.
414000	416000	It's only the legs that are bent?
416000	418000	Yeah, just crouching.
418000	419000	They're not on their knees.
419000	439000	This one looks like the spaceship or the pool or the mountain with the diamond on top.
439000	441000	Okay.
441000	444000	They only have a hexagon as the bottom?
444000	457000	Yeah.
457000	462000	This is one where it has the weird kind of cape.
462000	464000	The person is facing rightwards.
464000	466000	Their legs are kicking out leftwards.
466000	470000	They have a kind of a cape in the upper left.
470000	472000	Okay.
472000	474000	Does it almost look like there are no arms?
474000	476000	Yeah.
476000	482000	Oh, oops.
482000	487000	Oh, I see.
487000	490000	This is a person about to do the splits.
490000	492000	They're facing leftwards.
493000	500000	I keep pressing the wrong one.
500000	502000	Maybe take your finger off the trigger.
502000	504000	Okay, that's a good idea.
504000	508000	This is a horse running to the left.
508000	511000	It's really galloping.
511000	514000	It's really going.
514000	518000	Horse facing to the left.
518000	525000	Is this the one where it's kind of got like an L-shape as the main body?
525000	527000	No, I don't think that one's really running, right?
527000	529000	I feel like that one's kind of on its back legs.
529000	530000	Oh, running.
530000	532000	Yeah, it's galloping.
532000	543000	It's giving her.
543000	548000	This is another person crouch, but this one's all the way on their knees.
548000	550000	Diamond head.
550000	554000	Arms out to the right.
554000	562000	Does it kind of look like there's something to the left of the overall person?
562000	567000	They've got a tiny little diamond on their back, but really it's just a person on their knees.
567000	568000	Okay.
568000	579000	Rolling their arms out to the right.
579000	585000	This one looks like the other horse or dog one, where it's kind of on its back legs,
585000	594000	with its front legs out, facing leftwards, kind of like a sphynx or something.
594000	602000	Made out of space.
602000	604000	This is a bird flying to the right.
604000	633000	It's got that one little tiny triangle sticking out the bottom left.
633000	637000	Hello?
637000	643000	Uh, I'm feeling good.
643000	647000	No.
647000	648000	Yeah, I'm good.
648000	649000	Okay.
