start	end	text	trial
0	2000	Okay.
31000	36000	Um, it's the guy with the shoulders.
TRIAL2	37000	Okay.
37000	38000	Oh, sorry.
38000	40000	Oh, no, no problem.
40000	45000	I always, like, think I'm clicking the second button and I'm actually clicking the third
45000	46000	one.
46000	47000	The buttons are clicking too.
47000	50000	Um, this is the cab.
50000	51000	Okay.
61000	66000	This is the guy trying a new blaster.
66000	69000	Um, my screen isn't loaded.
69000	71000	Oh, now it is.
71000	73000	What, what is it?
73000	75000	Uh, the guy trying a new blaster.
75000	76000	Okay.
76000	77000	Okay.
89000	91000	Um, the angel.
91000	92000	Okay.
106000	111000	Um, this is the guy, left side is a square, the right side is a square.
111000	112000	Okay.
123000	125000	Um, this is the well.
125000	126000	Okay.
137000	140000	Um, this is the balladante.
140000	142000	Okay.
156000	159000	Um, this is the diagonal animal.
159000	160000	Okay.
166000	181000	This is the guy holding an eight point.
181000	182000	Okay.
183000	184000	Okay.
195000	199000	Is this the guy with the top hat?
199000	200000	Uh-huh.
213000	219000	Uh, this is the walking guy with the left foot picked up.
219000	221000	Yes.
228000	231000	This is the paper boat.
235000	237000	Oh, there.
237000	238000	Awesome.
242000	243000	Okay.
248000	251000	Uh, the kid riding on the animal.
251000	252000	Okay.
265000	267000	This is the toilet.
267000	268000	The flower?
268000	269000	Oh, sorry.
269000	270000	No, the toilet.
270000	271000	The toilet, yeah.
271000	272000	Sorry.
272000	275000	I think we must pronounce that word differently.
275000	278000	Because that's always the one that trips me up.
278000	280000	I think so.
280000	284000	Uh, oh, now it's the flower.
284000	285000	Okay.
285000	292000	Uh, this is the house.
292000	293000	Yay.
294000	301000	Um, the guy with the two heads.
301000	302000	Okay.
302000	303000	Okay.
303000	304000	Got you.
304000	305000	Okay.
305000	306000	Okay.
306000	307000	Okay.
307000	308000	Okay.
308000	309000	Okay.
309000	310000	Okay.
310000	311000	Okay.
312000	317000	Um, the guy with the two heads.
317000	318000	Okay.
318000	319000	Okay.
319000	320000	Got you.
320000	321000	Last one.
321000	326000	Um, the yoga guy.
326000	327000	Okay.
327000	340000	I feel like we keep ending on the yoga guy.
340000	341000	Okay.
341000	342000	Okay.
342000	343000	Okay.
343000	344000	Okay.
344000	353000	Uh, okay.
353000	355000	Okay.
355000	357000	Okay.
357000	372000	I think I'll go ahead and continue.
372000	373000	Okay.
373000	375060	you
