start	end	text	trial
0	27800	Okay. Can I start? Huh? I'll start? Okay. So, the first figure is like a horse rearing	1
27800	36280	to the right, and it has two hanging triangles for arms for hands, and a parallelogram body, face.	1
36280	53160	The next figure is like a long stick with two triangles embedded into it. Yeah.	2
57800	67080	The next is like a rectangle for a body, a long thin neck, and a triangle head, like a bird.
67080	94600	The next figure is like a dog jumping to the right, and it has a diamond head, a larger square. Yeah.
97080	108360	The next is like an ornament, a Christmas ornament, and it has two squares on top of each other.
116760	124360	The next figure is like a woman sitting with her feet to the right, and she has like a belt.
125320	143720	Yeah, wait. Or like a diamond head, a rhombus, and then a rhombus, like three rhombuses stacked on top of each other, and a upside down triangle, a small upside down triangle to the right. Yeah.
143720	163480	Yeah, the next figure is a person slouching toward the left, and their body is like a blob, and their feet is like pointed left upwards.
163480	180440	What did you say? Oh yeah. The person is slouching, facing to the left, their knee is up, and their feet is pointed left upward.
182440	188760	Slouching? Like sitting down and slouching. Huh? Sitting down and slouching to the left. Oh, okay.
193480	207400	Okay, and the next figure is like a sea with a thick parallelogram at the top.
207400	225320	The next figure is like a dog without a front leg facing the left.
225320	251240	The figure has a house and a block next to it.
251800	263160	Okay, this figure is like a water fountain with a diamond on top.
267800	275160	This figure is a person slouching toward the left with its arms outstretched with only its torso. Yeah.
281960	295160	This person is, it's like a tiny person on a rock, and the rock has a small triangle to the left that's pointing upwards.
295160	323080	This figure is symmetrical, and it has two parallelograms facing each other.
323480	337000	This figure is bouncing on one leg, and it has a triangle, like its other leg is up in the air, and it's a triangle facing upwards. Yeah.
337000	362920	This person has a small triangle for a head, and it looks like it's holding a diamond.
362920	385880	This figure is like a flower with two leaves on, which are triangles facing either to the left and to the right, and the base of the flower, like the bottom of the flower, is like a square, a diamond, sorry, and it has a parallelogram on the right, the bottom right.
386440	395160	Could you repeat that? Yes. The figure looks like a flower, and it has a parallelogram to its bottom right. Oh, that was an accident.
403800	413160	Yeah, the final figure is like a guy with a top hat and a backpack, and he has two small triangles for feet.
