start	end	text	trial
0	3000	Right.
8000	9000	Okay, cool.
12000	13000	Sounds good.
13000	14000	Okay.
27000	28000	Uh, the cactus.
43000	47000	Um, the one that you struggled with last time.
60000	62000	Uh, the podium image.
74000	79000	The dog with the larger frontal legs to the right.
93000	95000	The hairdryer.
103000	116000	The yoga pose person.
116000	134000	The pineapple.
147000	150000	The submarine.
163000	166000	The person in a graduation robe.
176000	185000	The person kneeling and praying, uh, facing the right.
190000	191000	Oh, uh.
191000	193000	Oh, wait, what?
195000	196000	Oh.
196000	197000	Oh, no, no.
197000	198000	Sorry, sorry.
198000	200000	I accidentally pressed my bad.
201000	203000	Um, the telephone.
206000	222000	The dog with the long body, no tail.
237000	240000	The banana.
256000	260000	Uh, the person holding a square.
266000	275000	The rabbit.
275000	297000	The figure riding on top of the dog.
305000	317000	The person sitting on the floor leaning back against the wall.
317000	320000	Legs are extended to the left.
320000	347000	The figure with a hand sticking to the right, which is sticking out farther than the foot, and the left side is flat, a straight line.
350000	375000	Right.
